target_user_id,gstat_user_len_mean,gstat_user_sr_max_share,gstat_question_ratio,gstat_caps_ratio,gstat_readability_fk,gstat_link_ratio,gstat_negation_ratio,gstat_subjectivity_ratio,gstat_emoticon_ratio,gstat_contraction_ratio,gstat_avg_word_len,gstat_long_word_ratio,gstat_stopword_ratio,gstat_rep_bigram_ratio,gstat_hour_entropy,gstat_nocturnal_ratio,gstat_circadian_mean,gstat_reply_delay_std
7221,-0.698843,-0.240159,-0.4002,-0.103712,-0.516948,-0.767651,-0.280359,0.143095,0.262443,0.423919,-0.40609,-0.0807618,0.334424,-0.517905,0.512921,0.0227413,0.557704,0.324222
7222,-1.00061,-0.630062,-0.962281,0.480732,-1.66636,-0.554215,-0.0359394,3.40278,-0.418993,-1.99743,-2.76911,-3.14602,-2.42803,-0.725805,0.112712,0.900178,-1.49734,-0.0170059
7223,-0.665095,-0.787817,0.367644,0.0260517,-0.820634,-0.625585,-0.16582,-0.224898,-0.255103,-1.00448,-0.477847,-0.399223,-0.118138,-0.421326,1.1234,0.456641,-1.43088,-0.622075
7224,-0.0968898,-1.01318,-0.0756723,-0.307224,0.76845,0.373564,0.113276,-0.834055,-0.418993,-0.016901,0.951842,1.04277,0.61026,-0.0944096,0.606731,0.627235,1.1741,0.168852
7225,-1.05751,0.181234,-0.408136,-0.69894,-1.3663,-0.696955,-1.32676,-0.709498,1.08707,-2.18308,-1.9705,-2.05872,0.183234,-1.38493,0.779278,-0.0210139,-1.37288,0.517589
7228,1.23297,-0.187793,0.167304,-1.06059,0.336035,-0.33462,-0.750703,-0.857906,-0.298232,0.96945,-0.233449,-0.595163,1.02407,0.454504,0.946199,-0.690908,0.975286,1.11235
7229,0.406241,1.17282,0.0351567,-0.449436,0.540435,-0.48286,0.210161,0.00225791,0.0209216,0.910869,0.74916,0.865229,-0.0860935,0.384515,0.47873,0.968415,-1.28245,-0.928582
7231,-0.241688,-0.697671,-0.518965,0.384332,0.664851,-0.696955,-0.99176,-0.561468,-0.418993,-1.49048,-0.129663,0.0328244,0.189743,-0.610202,0.830843,0.83194,0.967448,-0.904251
7233,-0.32282,-0.53992,1.47591,-0.273498,-0.361274,0.302194,0.0138694,-0.300995,-0.418993,0.409769,-0.598977,-0.405942,0.0768548,-0.0592029,0.318816,-0.839842,-0.605606,-0.648842
7234,-1.15752,1.44326,-1.07311,-0.581371,-0.806115,-0.911065,-1.20024,1.12062,-0.418993,-2.82143,-0.533452,-0.840166,-0.568127,-1.58959,0.218939,0.524879,0.839462,-1.01079
7236,0.762601,0.000946531,-1.4056,-1.01061,0.229126,-0.839695,1.99108,-0.588348,-0.139518,0.478444,0.115047,0.443453,0.17087,1.36932,0.964929,-1.07867,0.551436,-0.432568
7238,-0.549313,-1.14839,1.14342,-0.707407,0.0573118,0.016729,0.316083,0.0950133,-0.418993,0.534761,0.274759,0.206621,-0.404018,-0.766196,0.866359,0.661354,-1.56591,1.67997
7239,0.0403021,-0.179341,-0.0756723,0.571162,0.638339,-0.911065,-0.0596877,-0.166973,-0.0239324,0.217046,-0.0577069,0.122281,-0.388828,-0.510247,-1.44683,-1.28338,0.453892,-0.476651
7240,-0.140554,-0.877959,-0.0756723,-0.517502,0.0396086,-0.911065,1.86204,0.291503,0.0295474,1.03426,-0.778813,-0.821801,0.525128,0.238909,0.602606,-0.532781,0.776302,-0.746578
7241,2.23932,-0.156804,-0.0756723,-0.592082,1.68079,-0.268751,-0.728846,-0.431231,-0.355162,-0.490738,1.42543,1.44931,1.95664,0.891543,0.356615,0.661354,-1.43569,-0.865384
7242,-0.0456189,1.08268,-0.740623,-0.664491,0.458841,-0.268751,-1.84313,-0.0390088,-0.0480846,-1.68698,-0.605044,-0.601654,0.88307,-0.439631,0.949111,-0.157482,0.924551,-0.876163
7243,1.03912,-0.217514,1.82695,-0.147063,0.147088,1.02511,1.32991,-0.971484,-0.38794,-0.356879,0.240094,0.299475,0.695242,0.970426,-0.120266,0.776929,1.08128,-0.85845
7244,-0.760266,-0.398663,0.156598,0.283553,-0.628552,-0.480807,0.416331,0.812826,-0.418993,-0.409234,-0.0970133,0.350026,-0.541836,-1.01631,0.150438,0.948332,-1.13845,-0.912846
7247,-0.311979,0.51754,0.167304,-0.605579,-0.180479,-0.911065,-1.30196,-0.1276,1.2061,-2.86445,-1.4006,-1.01793,0.00030079,-0.260368,-0.166605,-0.105322,-1.16996,0.74516
7248,-0.0430836,-0.562457,-0.962281,0.458043,-0.224453,-0.411491,-1.06616,-0.107913,-0.365513,-1.63132,-1.66518,-1.61286,0.523967,0.831223,0.625718,0.593116,-1.52627,-0.32468
7249,0.234681,0.27138,-0.962281,-0.133964,0.361764,0.873153,-0.907905,-0.00455673,-0.418993,-0.245188,1.37304,1.6078,0.581294,-0.399479,-0.0662659,-0.498662,0.72425,-0.444985
7250,-0.90321,1.18641,1.15881,-0.692065,-0.947674,-0.695936,1.44087,0.130222,-0.21715,0.690694,0.953773,0.785586,-0.514484,-1.16439,-0.030868,1.1883,1.13939,1.01199
7251,-0.906237,-0.607525,1.14342,-0.140224,-0.307985,-0.340121,-0.91421,1.0892,-0.120541,0.53495,0.673872,0.95816,-1.21992,-1.62309,0.607534,-0.293957,0.6165,-0.445209
7252,-0.800033,0.0460197,0.256815,-0.459025,-0.792913,-0.411491,-0.404355,1.05437,-0.329285,-0.540923,-0.0540867,-0.186712,-0.0843279,-0.941067,-1.68812,2.94726,-1.41896,-1.00256
7253,-0.455504,-0.900495,0.145986,1.52666,-0.768895,-0.340121,-0.658231,-0.329768,-0.349987,-2.74276,-0.342771,-0.628342,-0.901595,-0.421824,0.388298,-0.157482,0.596702,-0.777203
7254,-0.0182932,-0.224414,0.145986,0.562694,-0.303935,-0.126011,0.806604,0.284689,-0.16712,0.811818,0.154855,0.0913928,-0.386002,0.352353,0.224724,0.866059,-1.34255,-0.836883
7256,1.62108,-0.53453,-1.06834,-0.541059,2.11771,1.09681,-0.833928,-0.435396,-0.196448,-0.125762,1.89152,2.12098,1.18061,0.657515,1.37583,0.0913014,1.02779,0.681848
7257,-0.643403,0.136161,1.03259,-0.467891,-0.560425,-0.696955,1.30595,-0.901444,-0.418993,-0.343578,-0.615007,-0.468214,-0.260448,-0.656941,0.793748,0.558998,-1.44414,-0.328563
7258,-1.335,-0.697671,0.70013,2.31454,-1.66152,2.01504,-2.37631,1.39359,-0.218875,-0.486776,-0.402476,-0.867808,-2.73763,-1.99188,1.11553,-0.191601,-1.42774,-0.442061
7259,1.59195,-0.53992,-0.186501,-0.744752,1.93965,-0.48286,0.173803,-0.898794,-0.293056,-2.32779,1.94833,1.76132,0.905678,2.02474,0.974036,-0.90808,-0.424201,-0.779113
7260,1.95681,-0.779365,-0.280271,-0.685262,0.47094,-0.478739,0.927237,-0.837462,-0.348261,-0.332635,0.92756,0.983129,0.231831,1.03765,0.833711,0.204691,0.925915,0.33168
7261,-1.07757,-0.579816,1.15881,0.15245,-1.37356,-0.83935,-1.12164,0.528503,-0.151594,0.696071,-0.963836,-0.860363,-1.28447,-1.37229,0.353134,0.296988,0.847933,-0.628402
7262,-0.220278,-0.24695,-0.518965,0.465534,0.252036,-0.340121,0.445754,-0.0939048,0.728235,0.184595,1.66511,1.51395,-0.174608,-0.430737,0.423345,-0.464543,0.460594,-0.38866
7263,0.835,0.857315,-1.18394,-0.776921,1.04746,-0.839695,-0.382498,-0.0757323,-0.38449,0.545421,-0.00626592,0.0435151,1.19231,0.65733,-2.19319,-0.839842,0.801088,-0.677302
7264,-0.910181,1.82637,-1.07311,2.59336,-1.66636,0.016729,0.375139,2.09777,0.564345,-0.103027,-1.58108,-1.3842,-1.79965,0.217118,0.631878,-0.430425,0.69558,-0.900687
7266,-0.411839,0.406594,0.145986,-0.685008,-1.45069,-0.911065,-2.31579,0.374794,-0.353437,-1.62019,-0.943034,-0.961083,-0.393571,-0.428892,-1.30084,0.763703,-1.02838,-0.643372
7267,-0.772989,-0.337096,0.478473,-0.0540646,-1.3663,-0.268751,2.33638,-0.187417,-0.418993,0.115921,-1.35038,-1.60327,-0.883376,-0.234424,0.619695,0.0131048,0.655887,-0.698218
7268,-0.011814,-0.968105,-0.740623,0.144489,-0.300888,0.230824,-0.296331,-0.0651317,0.771364,-0.96316,0.102964,0.174931,0.255094,-0.26297,-0.164682,1.44606,1.06811,-0.182367
7269,0.468498,0.857315,-0.962281,0.0877855,1.18449,-0.625585,-1.13509,-0.372928,1.18885,0.127995,0.402476,0.53562,0.922432,-0.0191803,-0.270155,0.0813422,0.85644,-0.241566
7271,-1.23527,2.41231,0.70013,-0.411404,-1.6712,-0.696955,0.172332,-0.0742179,-0.241302,-0.481305,-1.80882,-2.04181,-0.0524848,-1.41602,-0.487467,1.71901,-1.52493,-0.485846
7272,-0.744255,-0.607525,0.145986,1.29152,-0.23383,-0.768325,0.20848,-0.233606,-0.253378,-1.09476,1.00158,1.12749,-0.45862,-1.23835,0.114608,1.34371,1.17794,-0.941357
7273,0.0495567,0.258011,-1.29104,-0.589078,0.0136503,-0.122249,-1.10798,-0.00304243,-0.418993,-0.468475,-0.480224,-0.212521,0.855465,-0.228594,0.297347,1.70252,-1.63291,1.01281
7274,-0.622984,-0.738324,-0.622905,-0.239266,-0.421738,-0.193964,0.176535,-0.528909,-0.258553,-0.639596,-0.881188,-1.08979,0.277298,-0.790959,1.28405,0.125585,-0.792146,-0.546768
7275,0.00987757,0.0685561,0.0351567,-0.284643,0.836297,-0.340121,1.33811,0.272574,-0.267179,0.502499,-0.115441,-0.257536,0.528307,0.36062,1.61444,-0.635137,-0.319543,-0.605818
7276,-0.196614,2.50245,-0.0756723,-0.20554,0.0929424,-0.126011,-0.945104,0.222221,0.0985536,0.490141,-0.370294,-0.371122,0.964469,-0.305871,-2.20111,-0.601018,0.6136,-0.569881
7277,-0.698055,-1.216,0.478473,1.07697,-1.06657,-0.554215,0.389851,0.920347,-0.332735,0.509008,-1.24105,-1.66608,0.0169029,-0.194826,1.05112,-0.464543,-0.874794,0.9632
7278,0.703724,1.82637,-1.5164,-0.299661,0.104867,-0.625585,-0.949517,1.02484,-0.0808625,0.274684,-1.33269,-0.932715,0.347999,1.16639,-0.883698,0.0813422,-1.46447,0.498919
7279,-0.0398891,0.122143,-0.51154,-0.742291,0.784104,-0.337378,1.93518,0.134387,-0.368963,1.49885,0.367147,0.171495,-0.810607,0.096865,-0.259654,-0.422916,-0.548601,0.481507
7280,-1.09216,0.496741,1.91923,0.322526,-1.34815,-0.625585,0.967799,2.30903,-0.418993,0.979449,-1.14373,-0.541329,-0.744297,-0.837292,-0.685631,1.82136,-1.51088,0.431968
7281,-0.193797,0.586882,-0.0756723,1.32782,0.705489,-0.126011,-0.0311057,0.616336,-0.246477,0.0184741,-0.665159,-0.557785,1.14488,0.0484652,0.587807,0.388404,0.841364,-0.492969
7282,-0.0630996,-0.806256,-0.288835,2.81225,0.195514,-0.337378,0.937535,-0.0242436,-0.418993,0.547685,0.684763,0.957893,0.0215456,-0.0779319,-0.0446542,-0.0458256,-0.98597,1.05797
7283,0.147069,-1.216,0.589301,0.0380656,0.123096,0.159469,-0.685973,0.0764622,1.10604,-0.884014,1.65861,1.62964,0.114602,-0.330191,0.370919,0.83194,-1.70606,2.47356
7285,-0.258125,-0.806256,-0.956974,0.435282,-0.78576,-0.83935,1.84397,0.371008,2.54655,2.21371,-0.656586,-0.87239,0.231276,1.03599,-0.273,1.35971,1.10156,2.60789
7289,-0.929251,0.416514,-0.622905,0.930274,0.332406,-0.480807,-0.548106,-0.705333,1.05946,-0.391216,0.421555,0.635499,-0.99682,-1.3312,-0.320547,0.845489,1.13745,-0.105862
7291,0.0254969,-0.919473,0.379304,0.630905,-0.807191,-0.480807,-0.25619,0.661767,-0.318934,0.232328,-0.534176,-0.491008,-0.781288,0.217173,0.819045,-0.114386,0.401009,-0.367153
7293,0.717569,-0.919473,-1.29104,-0.554376,0.784113,0.164579,-0.586146,-0.142365,-0.315483,-0.103122,1.3125,1.41273,1.16698,-0.281237,1.42089,-0.217229,1.10716,-0.893303
7294,0.609634,-0.855422,-0.851452,-0.0919516,-0.511228,-0.48286,0.973683,-0.0764895,-0.268904,0.605323,0.158832,0.353767,0.0367354,0.278046,-1.10962,-1.24926,0.410417,3.01408
7296,-0.252393,-0.675135,0.145986,0.173909,-0.780737,-0.696955,0.578156,0.213134,-0.360337,0.802668,-0.260544,-0.409646,0.477186,-0.220604,-0.135385,-1.5222,0.332921,0.592027
7298,-0.273239,-0.449774,0.70013,-0.0648843,-0.217684,0.302194,-1.02497,-0.323711,-0.358612,-0.153401,-0.712732,-0.319961,1.01407,-0.43356,-0.0763087,1.20724,-1.69153,-0.276713
7299,-0.479449,0.113624,0.145986,3.11245,-1.04336,0.0880989,1.14265,-0.0757323,-0.075687,0.321567,-0.0481874,0.0372916,-0.0610137,-0.685985,-0.947497,0.934296,-1.35956,-0.735782
7301,-0.701717,-0.697671,-0.629794,-0.0169014,0.2707,-0.126011,0.485054,0.218056,-0.0118563,0.869362,0.700341,0.241326,-0.420973,-0.963708,-0.773345,-1.99986,0.160701,-0.882946
7303,-0.306481,-0.765281,-0.629794,0.32296,0.0136503,0.230824,-0.0695654,-0.601599,-0.418993,1.31377,0.184403,0.256179,-0.246066,-0.146334,0.162459,-0.225719,0.789879,-0.765627
7304,0.268767,2.61513,-0.851452,0.952637,1.28915,0.944523,0.216676,-1.25997,-0.291331,0.231856,1.01086,1.17369,1.55394,-0.090996,-3.5283,3.83433,-1.53772,-1.02686
7305,2.80737,-0.466594,1.82695,-0.0383598,1.9183,3.31983,-1.22189,-0.647408,-0.38449,-0.998346,3.13954,3.16242,0.519223,0.730788,1.26047,0.742646,-1.71559,0.474322
7307,-0.148161,-0.494847,-0.0756723,0.163161,0.579682,0.373564,-1.50183,-0.80831,0.309022,-1.56388,-0.315932,-0.11436,1.13892,-0.298453,0.0283607,-1.62456,0.0004131,-0.569833
7308,0.0110045,0.812247,-0.408136,-0.718191,0.929196,-0.625585,0.531711,-0.694354,-0.370688,0.49033,1.46516,1.67022,0.649673,0.0245697,0.846879,-1.07867,0.276153,-0.960731
7311,-0.140273,-1.08078,-0.518965,-0.387521,0.373961,-0.48286,-0.0418238,-0.291531,-0.103289,1.27528,1.16601,1.29059,0.0552054,-0.604482,-0.0148905,-0.328075,0.77629,-0.0452265
7312,-0.574385,0.226307,-0.29733,-0.568597,-1.22878,-0.554215,-0.288135,0.742029,-0.418993,1.10189,-0.634694,-0.774458,-0.321156,-0.266789,0.290362,1.27548,-1.47411,-0.39392
7313,0.0475236,-0.870377,-1.06352,-0.297562,-0.43687,-0.550798,0.776971,2.83186,2.26362,1.7793,-0.637865,-0.625517,-0.683084,1.60839,0.852323,0.893615,1.17878,0.582188
7314,1.29137,0.33899,-0.740623,-0.282364,0.360577,0.016729,-1.04955,-0.491806,-0.389665,0.135919,-0.677058,-0.663238,0.488743,1.55043,0.937558,0.797821,-1.5101,1.2455
7315,1.23322,-0.226373,-0.496482,-1.05548,0.0658096,-0.187039,0.017232,-0.0212149,0.735135,-1.92649,-1.6624,-1.4228,0.183587,2.30675,1.26782,0.0076667,0.708021,-0.770199
7317,2.57781,-0.285445,-0.84561,-0.920906,2.12589,-0.695936,1.5634,0.20367,-0.377589,1.62205,0.44407,0.521989,0.261806,2.65848,0.69567,0.982616,-1.71583,-0.573316
7318,-0.297184,-0.337096,-0.0756723,0.593706,0.518241,-0.197381,1.22462,-0.246857,-0.418993,0.843703,-0.349177,-0.43286,0.232133,-0.0677095,-0.460093,-0.123363,-1.06017,0.615636
7320,-0.525931,-0.855422,2.80583,0.670203,0.261689,-0.340121,0.524775,-0.357784,-0.132617,0.159974,0.0606153,0.137667,-0.381561,-0.621698,-0.154949,-1.35162,0.272717,-0.730757
7321,1.37426,0.824107,0.156598,-0.828849,1.02205,0.809981,0.219829,-0.755686,-0.39139,-0.765154,1.69512,1.27773,0.227793,0.873571,-0.514443,-1.10854,0.437848,-0.691743
7323,-0.00899688,0.000946531,-0.851452,0.352126,0.0288061,-0.625585,-0.642469,0.115079,-0.315483,0.217235,-0.100685,-0.144484,-0.0953789,-0.497238,-0.957981,-1.24926,0.324098,0.391287
7327,1.48772,-0.630062,0.810959,-0.252401,0.928099,0.444934,-1.3587,-0.0170503,-0.418993,0.383356,0.0984491,0.261218,1.36919,0.759647,0.472317,1.10488,-1.31618,2.09034
7328,-0.492971,-1.08078,0.70013,0.872557,-0.366506,-0.411491,-0.778865,1.01424,0.422883,0.620982,-0.566276,-0.104243,-0.970427,-0.181522,0.553503,-0.225719,0.94761,-0.901276
7329,-0.412684,-0.31456,0.921765,-0.324376,0.144601,-0.268751,1.78155,-0.845413,-0.356887,1.17538,1.27996,1.66896,0.217296,-0.537224,0.74662,-1.45397,0.348389,1.91045
7332,-1.34761,-0.851541,1.38151,-0.307766,-1.66152,-0.767651,0.322809,0.765502,-0.418993,0.785216,0.42636,0.127435,-2.38494,-1.8598,0.124054,-0.080102,-0.898487,-0.832596
7336,-0.10844,0.631955,-0.0756723,-0.203803,0.394111,-0.268751,0.996591,-1.14488,-0.253378,-0.297449,-0.547011,-0.567139,0.139228,0.382227,1.77687,-0.0210139,-1.64791,-0.564817
7337,0.0249308,-0.172228,-0.622905,-0.577788,0.609716,-0.83935,2.67789,-0.218462,-0.0239324,2.23946,0.394459,0.578114,-0.76958,0.240773,0.5572,0.845489,1.00852,-0.867561
7338,-0.699692,-0.987404,-0.4002,2.74664,-0.800066,-0.624221,0.55693,0.721585,-0.16712,0.435522,-0.361266,-0.328475,-2.16971,-0.553277,0.560051,0.605518,-1.29253,0.0260578
7340,0.0937133,0.416514,-0.84561,-0.495356,0.064714,2.4593,-1.83178,1.66542,-0.180921,-0.933162,-0.451861,-0.0771343,0.762663,0.145062,-1.49015,-1.14283,-0.365162,-0.390116
7342,0.285342,-0.194868,0.267939,-0.532447,0.135231,0.0928799,2.21659,0.0904701,-0.108465,1.5912,-0.413309,-0.183084,0.415822,0.898979,0.568342,-1.45136,0.413906,-0.0501259
7344,-0.794962,-0.584993,-0.962281,2.66569,-0.947674,1.8723,-0.613046,0.927919,3.61269,0.773142,0.0169922,0.288441,0.000452689,-1.12101,-0.996586,1.24136,-1.40237,1.3444
7345,-0.971992,-0.194868,-0.06613,0.365805,-1.37356,0.738267,0.490519,-0.541781,-0.186097,-1.47813,-1.66077,-2.05556,-0.46846,-0.830244,1.23896,0.434115,-1.2472,0.593595
7346,-0.977227,-0.31456,-0.186501,0.43568,-0.765088,0.0880989,0.0420309,0.682969,0.258993,0.151578,-0.352605,-0.533769,-1.603,-1.07667,0.0625346,0.83194,-1.28838,0.163138
7347,0.326385,-0.194868,0.602032,0.0153769,0.0808089,0.523138,0.0962531,0.198369,-0.336185,0.584664,0.78459,0.573075,0.676672,0.348939,0.889776,0.0227413,1.14777,-0.478789
7348,2.72639,-1.03571,-0.518965,-0.647954,0.323357,2.01504,-1.39275,-0.394129,-0.400016,-0.573185,0.634721,0.558642,0.490206,1.10206,0.757915,-0.123363,0.702996,-0.0616241
7349,1.49814,-0.720208,-0.962281,-0.238578,1.42078,-0.411491,0.222351,-0.218462,-0.39139,1.15321,-0.654658,-0.910379,1.14488,1.55074,-0.138553,0.729584,0.932163,0.868881
7351,-1.19306,0.258011,0.490668,-0.0561997,-1.66152,1.24024,-0.0283733,0.891574,-0.418993,0.574098,-0.555171,-0.509945,-1.08387,-1.37563,1.25592,0.159861,-1.41281,-1.10596
7352,-0.855939,-0.693033,-0.288835,-0.0296389,-0.947674,-0.695936,0.984821,-0.540645,2.13941,1.01067,-1.31353,-0.850474,-1.23647,-0.52416,0.851204,0.331272,-1.23311,-0.663882
7353,0.126831,-0.625102,1.49288,0.394717,0.392217,0.523138,-0.486528,-0.0496094,-0.418993,-1.90263,0.581499,0.693991,0.179146,0.461498,0.40834,0.571242,-1.58771,0.545559
7354,-0.958916,-0.584993,-1.4056,1.5834,-0.78576,1.8723,-0.378294,-0.55541,0.0174713,-1.04344,-0.343981,0.0212558,-0.811364,-1.4819,0.0383306,1.48018,-1.47168,-0.82847
7355,-0.531565,-0.720208,-0.740623,3.35121,0.728792,-0.768325,-1.12017,-0.960884,-0.418993,0.468445,1.78366,1.70286,0.501006,-0.493363,1.13504,0.0131048,0.781598,-0.855519
7357,-0.603453,-0.647747,2.27238,0.705811,0.0136503,0.308009,-0.55294,0.0151301,-0.339636,-1.54718,-0.823948,-1.10533,0.212352,0.276478,-0.0687489,0.159861,0.92246,-0.0999979
7358,0.300037,-0.855422,-0.29733,-0.77276,-0.492641,0.587673,0.385857,0.323684,-0.289606,0.734842,0.0678283,0.0499674,-0.251919,0.582544,0.232149,-1.76103,0.29818,-0.425812
7359,-0.145186,-0.126937,0.156598,0.156467,0.749823,0.308009,0.0384585,0.824184,-0.418993,0.155918,0.056714,0.152634,0.820293,0.11541,0.841347,0.708362,0.920163,0.0304027
7360,0.460329,-0.900495,-0.629794,-0.39617,0.481359,-0.839695,-1.18175,0.55349,-0.418993,-0.34471,-0.244673,-0.143301,-0.209277,-0.00290548,0.711132,-0.464543,-0.9507,1.39593
7361,-0.746227,0.0460197,0.256815,1.35781,-0.628401,0.016729,-0.986926,0.489508,-0.418993,0.551364,0.325067,0.393322,-0.00181827,-1.01965,0.394932,0.866059,-1.0933,2.7723
7362,0.761193,-0.179341,0.589301,0.143078,-0.255608,0.516303,-0.516582,0.370251,-0.382764,0.599002,-0.116914,0.169968,-0.070854,1.02877,-1.2552,-0.90808,0.574116,0.388196
7365,0.0898826,0.158697,0.145986,-0.630222,0.659633,0.016729,0.888147,-0.842005,0.685106,0.741917,1.28467,1.45007,-0.538253,-0.458193,1.1928,1.139,-1.52398,0.244799
7367,1.11727,-0.83289,-0.629794,0.425005,0.475532,-0.554215,1.14349,-0.876836,-0.38794,-1.46266,-0.114024,-0.113138,1.04461,1.1023,1.38682,0.14958,-0.975851,0.162859
7368,0.708795,1.08268,0.367644,-0.882404,1.83041,-0.197381,1.49636,-0.607277,-0.418993,-0.127177,1.16517,1.17331,0.695444,0.769463,-1.35467,-1.96574,0.0175314,2.65738
7369,0.428214,-0.607525,0.478473,-0.417845,0.767129,0.0880989,-0.74629,-0.889708,-0.377589,0.971431,-0.150709,0.0956308,0.802731,0.392081,1.46145,0.354285,-1.41588,-0.00731843
7370,-0.816935,1.01507,-0.186501,0.191568,-0.448542,-0.554215,-0.0321564,-0.466062,-0.325834,-0.25415,-0.100288,-0.468367,-0.695398,-1.03626,0.292355,0.0813422,-1.52488,-0.841758
7376,0.257499,-0.359633,-0.29733,-0.0529067,-0.432744,-0.0546409,0.471814,-0.629614,-0.418993,0.0769609,-1.04882,-1.48961,0.750601,0.698773,-0.62934,-0.566899,-1.09508,-0.996339
7377,0.354691,-0.760965,-0.177471,-0.789333,1.21232,-0.409093,-0.160566,-0.366113,-0.377589,0.807951,0.337348,0.689066,0.437724,0.190048,0.198419,-0.251512,0.853596,-0.767374
7378,-0.0774519,0.586882,1.58674,-0.328827,1.33421,-0.839695,0.264594,-0.900687,-0.11364,-1.85735,1.16492,0.93006,-0.66633,0.280205,0.932328,0.286055,0.884165,-0.144216
7379,-0.784821,-0.24695,-0.408136,1.19878,-0.580067,0.516303,-1.26581,0.609522,-0.418993,0.29723,-0.234921,-0.135932,-0.573779,-0.680818,0.0620537,0.183699,0.846331,-0.215991
7381,-0.521142,-1.03571,-0.29733,-0.780142,-0.738361,-0.696955,-0.39826,0.0613185,-0.418993,-1.63576,-0.652847,-0.993727,0.876106,-0.432268,1.61624,-0.0551255,-1.07241,-0.382428
7382,0.885144,-0.359633,1.47591,-0.449255,0.833425,-0.0546409,1.14455,-0.7519,-0.418993,0.372036,1.27058,1.12695,0.698927,1.28243,1.79864,-0.464543,0.277263,0.321886
7383,-0.00535622,-0.53453,0.379304,-0.0880435,0.403962,0.809981,-1.13992,-0.0174289,-0.368963,-0.679405,0.532823,0.763823,1.01867,-0.62585,1.13636,0.0227413,0.634173,-0.0218833
7385,1.02374,-0.900495,0.367644,-0.547609,0.833724,-0.268751,-0.180742,-0.517551,-0.0774122,-1.96375,0.794103,0.636644,0.435353,0.852627,0.831301,-0.532781,0.76737,0.0321941
7386,-0.336905,-0.83289,0.589301,-0.546487,-0.562579,0.159469,0.817742,-0.274494,-0.418993,0.707203,0.958988,1.31747,-0.48153,-0.724162,0.990058,-0.123363,0.839082,2.18519
7388,-0.892433,-0.765281,-0.629794,2.87004,0.053682,-0.696955,-0.673363,1.18953,-0.108465,-0.666481,-0.544023,-0.440114,-1.12096,-0.969576,-1.40137,-0.703375,0.295727,-0.129853
7391,-0.573166,-0.942118,-1.06834,-1.07347,-0.562579,-0.911065,1.1456,1.83881,-0.265454,1.5014,-0.640462,-0.447062,-0.468965,0.0827308,0.847013,0.742646,-1.54907,0.482196
7393,0.63067,-0.602461,-0.4002,0.0429507,1.90504,-0.193964,-1.57055,0.71212,-0.120541,-2.2544,0.0260688,0.0371005,0.749037,0.498642,-0.120677,-0.354356,0.643745,2.50726
7398,1.69224,2.57006,-0.186501,-0.970771,0.991199,0.230824,0.650873,-0.336205,-0.418993,0.514951,1.45219,1.51017,0.830587,1.52598,-0.200935,0.115461,-1.43643,-0.359385
7399,-0.947085,-0.517384,2.58418,1.37663,-0.814585,-0.340121,-0.343197,0.0825197,-0.418993,0.84059,-0.521287,-0.586611,-0.355371,-0.772378,0.493509,-0.191601,0.655357,-0.762091
7400,-0.218588,-0.449774,1.58674,0.0910785,-0.0689807,-0.768325,-0.118113,0.253265,-0.243027,0.534007,-0.342404,-0.583137,0.144982,0.054905,-1.95829,-1.99986,-0.123204,-0.51935
7402,-0.87046,-1.14839,-0.851452,1.42197,-1.2172,0.016729,0.0582138,1.6215,-0.11019,0.304682,-1.37278,-1.59232,-0.634235,-0.837219,-0.0517262,-0.635137,0.538574,-0.833999
7405,0.540334,0.0910926,-0.962281,-0.912041,1.42334,-0.696955,0.0624169,0.00566528,-0.305133,1.22302,0.619696,0.901195,0.828721,0.553076,-0.715459,-0.123363,0.938126,-0.182971
7407,-0.634873,-0.557171,-0.06613,2.33466,-0.812165,0.666552,0.579207,0.217678,0.212414,0.521271,-0.406493,-0.197593,-0.0745372,-0.75686,0.133044,1.49683,-1.4039,0.784415
7409,-0.287563,-0.172228,-0.51154,0.901361,-0.165456,-0.552522,-0.778445,1.83124,1.27511,-0.308108,-0.608332,-0.125814,-0.837908,-0.539291,0.122619,-1.62276,-0.00801126,-0.205622
7410,3.36389,-0.697671,-0.186501,-0.0792864,1.86011,1.30136,-0.0823852,-0.942332,-0.348261,-0.927408,0.00436262,0.0653922,1.3435,1.96679,-0.581049,2.23078,-1.37003,-0.741684
7411,0.544278,1.78129,-0.851452,-0.0808063,2.61066,-0.411491,-0.468454,-0.527394,-0.418993,0.678525,0.231194,0.245602,1.0929,1.18231,0.966179,0.524879,-1.2688,1.05704
7412,4.14535,0.767174,-0.962281,-0.909942,2.50011,1.8723,0.409816,-0.713662,-0.418993,-0.265092,2.07958,2.09116,1.25812,3.16634,0.733336,0.217817,-1.63378,-0.450571
7413,-1.1138,-0.53453,0.713373,-0.642743,-1.3663,0.164579,-0.866083,0.146123,-0.418993,0.435617,-0.927765,-1.04542,-0.854865,-1.32035,0.929743,0.331272,1.0686,-0.873677
